customer_unique_id,order_count,first_purchase_date,last_purchase_date,total_spent,state,city
9565b6eb599caea334238cf517c2408b,2,2017-07-14 17:02:00,2018-07-29 00:48:00,124.88,SP,jundiai
956eadf2280a25c360ccfc7b42b21313,2,2018-05-02 15:56:00,2018-05-02 20:35:00,689.02,AL,mar vermelho
95828271d6bee6d5eedcd00e639d67a6,2,2018-01-16 23:04:00,2018-08-15 14:01:00,159.55,SC,sao bento do sul
95a3ac562ffc17755618fb67ce57ef9a,2,2017-05-29 19:02:00,2017-05-29 19:02:00,103.51999999999998,RS,caxias do sul
95c673245afd9e175e46590ea80fd159,2,2017-10-21 21:53:00,2018-05-05 18:28:00,97.35999999999999,SC,balneario camboriu
95cfb39a7e263160308a934e42cfc4e0,2,2017-09-14 16:32:00,2017-11-19 16:12:00,122.05000000000001,SP,suzano
95d47153b9bc4d0fe3b9c714c4b19c3b,2,2017-08-04 09:48:00,2017-08-04 10:32:00,114.21000000000001,MG,unai
95ec7fc6a1605502060075958c3f9852,2,2017-05-11 16:36:00,2017-09-12 14:20:00,150.91,SP,guararapes
9a6a921e2fdd2e6ba9c4fbdf24381248,2,2018-01-05 10:01:00,2018-02-06 14:42:00,147.13,BA,salvador
960118b2d734220509690e16787f955e,2,2017-04-01 17:24:00,2017-04-01 17:24:00,62.019999999999996,SP,sao jose dos campos
9620e26af0dfec5a16a52cd2afa81717,2,2017-03-20 22:34:00,2017-08-07 20:07:00,274.65000000000003,PR,sao jose dos pinhais
9627e55290c60f562fa06f399ec6b82f,2,2018-01-25 17:47:00,2018-03-15 12:40:00,314.49,MG,belo horizonte
962c6b5225cdd53c41509bc38d3a8217,2,2018-01-13 12:53:00,2018-02-13 16:10:00,324.43,SP,sao paulo
96701d73665eab8fc6fecb9863266efe,2,2017-05-19 19:04:00,2018-05-20 22:50:00,278.53999999999996,SP,sao paulo
967eb85deeab5124df2165cdada917f3,2,2017-06-28 18:21:00,2017-12-06 09:39:00,178.48,SC,xanxere
967ee07cb69460a7e1d42c7747142572,2,2017-01-18 23:15:00,2017-11-26 17:11:00,222.63,MT,barra do garcas
968fe295f3c0ecbab2f617917cc4c46f,2,2018-03-03 10:03:00,2018-03-03 10:03:00,88.18,MT,sinop
969e62a47aec03c735127e6f11ad6564,2,2017-05-08 10:55:00,2017-07-03 09:14:00,446.32,SP,campinas
96d3a3257161c32fe93aea0e38b16515,2,2018-01-25 14:04:00,2018-01-25 14:04:00,206.8,RJ,rio de janeiro
95fc0e6f6939f521e44a588ff18eacb9,2,2017-08-18 06:47:00,2018-01-24 08:06:00,341.46,SP,nazare paulista
93dabd0fb48bfbc6e14aca0432ed0717,2,2017-07-16 18:27:00,2017-07-28 00:39:00,124.02,MG,belo horizonte
93eac6e21b2113a6da9ab2aaec1eefba,2,2018-03-19 19:10:00,2018-03-19 19:10:00,147.66,SP,sorocaba
93eeb8745a219d35b7e32d796528b681,2,2018-04-18 16:07:00,2018-07-09 16:06:00,616.41,RJ,niteroi
9403bc2d1bc24edda854c1c389c14da1,2,2017-11-25 01:49:00,2017-11-25 01:49:00,115.77000000000001,GO,joviania
941254873ba3ece63e297277436e4c36,2,2017-11-23 10:22:00,2017-12-04 13:39:00,106.1,SP,vargem grande paulista
941590fb8aef66b3a8352fe7c691879e,2,2018-01-08 18:43:00,2018-06-11 15:32:00,455.61,BA,serrinha
941c336ba35bc4cbd3c5bda62cfaa767,2,2018-02-06 13:25:00,2018-02-27 09:06:00,498.52,BA,rio do pires
94374f520fa9fe75d477ecf113cae041,2,2017-05-31 17:23:00,2018-04-03 14:13:00,208.64000000000001,PR,ponta grossa
944779ed5e0464b49fbb2108382b0ddf,2,2018-05-03 17:36:00,2018-08-03 21:38:00,369.21000000000004,SC,itapema
9448bf54ca4a047cb99b0dee1a9bfa25,2,2018-01-23 10:59:00,2018-02-04 17:38:00,126.45,SP,sao paulo
95160caf14611a705759de6bf13555b6,2,2017-05-28 18:04:00,2017-07-16 22:46:00,251.65,RS,porto alegre
9475b70c3d9add279a65672fca348944,2,2017-10-05 11:59:00,2017-11-16 12:18:00,291.54999999999995,SP,sao paulo
947c249c7f31f3eae2bd05454e1b2040,2,2017-05-11 10:19:00,2017-05-12 12:50:00,465.07,PE,recife
947e93a9bb28256adebe49f78cff07ad,2,2017-03-09 18:30:00,2017-05-31 17:06:00,195.0,PR,londrina
9496fe4967f2117feed223238c7bcc39,2,2018-02-22 10:06:00,2018-07-13 19:45:00,93.34,SP,santos
94ab38525c16d9d5ce977b3fe3405ab8,2,2018-01-23 01:12:00,2018-01-23 01:12:00,301.02,AL,maceio
94aea9aae532453c72b6afbfe0eaec10,2,2018-01-18 00:00:00,2018-01-18 00:00:00,495.17,SP,americana
94b27f5cb0276a9d149375e24de840d2,2,2017-08-25 12:23:00,2017-08-25 12:23:00,186.39999999999998,GO,goiania
94cac7a901fa7a145722dfd0a147b050,2,2018-07-24 15:29:00,2018-08-15 21:39:00,252.3,PR,curitiba
94e5ea5a8c1bf546db2739673060c43f,2,2016-10-05 21:10:00,2018-05-09 13:49:00,187.17,MG,capim branco
951008c1c9df3fe4fead603a9afdcb3b,2,2017-11-30 19:12:00,2018-02-09 18:22:00,278.19000000000005,SP,sao paulo
94522b20d09262256d0ef263adf3ff78,2,2017-11-24 08:54:00,2017-12-05 07:13:00,206.33,MG,belo horizonte
98a8081d6f922b47f0b48d0b10665047,2,2018-01-13 19:32:00,2018-08-09 09:11:00,312.41,ES,santa maria de jetiba
98b69c34f0422d2e025280b55531166e,2,2017-08-20 20:11:00,2017-08-20 20:11:00,211.88,SP,sao bernardo do campo
98cf2f6f61000afafb2c1a276f5c21ba,2,2018-07-22 23:12:00,2018-07-22 23:12:00,104.4,SP,guarulhos
98d2fc070f4afbd02c5788eacc6949c5,2,2017-04-26 17:54:00,2017-05-03 10:49:00,623.98,BA,salvador
98d9a0f7e940e0750fbf72f9aaab1210,2,2017-05-07 18:44:00,2018-04-14 09:33:00,152.11,SP,osasco
9910e92c18776a14048773cef6592b91,2,2017-05-19 00:02:00,2017-07-26 09:47:00,266.15999999999997,RJ,rio de janeiro
9935b7e2683de890a208026f020e54d3,2,2017-03-30 13:28:00,2018-01-07 22:52:00,272.23,SP,sao paulo
995facb032e4446a511762f5f842eb11,2,2017-10-05 06:36:00,2018-03-05 21:45:00,165.98000000000002,MG,pitangui
995fe9426f030109b1614044edaf46d9,2,2017-10-04 10:17:00,2018-03-29 14:29:00,218.94,SP,sao paulo
996fdddf8cd5bbb99b221fcaf5ba1359,2,2017-05-24 11:48:00,2017-07-20 07:30:00,194.09,CE,fortaleza
970e5961383615662043afa2d9c68802,2,2017-06-18 10:24:00,2017-06-18 10:26:00,239.94,MG,belo horizonte
99b026061fefe9ff09cdd0e745a9233e,2,2017-06-06 17:45:00,2017-09-25 18:41:00,361.09000000000003,SP,campinas
99b8ee09d642ffedf091951a7235faa0,2,2017-06-19 16:11:00,2018-02-14 21:08:00,72.1,GO,luziania
99bf2e03eb1ef8f29fd57ad10fd75e48,2,2018-03-30 19:54:00,2018-05-01 22:42:00,574.36,CE,fortaleza
99d1962d736052c7b8793ba94126c377,2,2017-11-24 18:41:00,2017-11-24 18:41:00,162.51,SP,suzano
99d697dd68fad729283560abe0adae43,2,2017-04-19 14:52:00,2018-01-10 09:04:00,407.22,RJ,sao goncalo
99da196553d9b67b1c762a712a8caaf6,2,2017-11-19 20:35:00,2017-11-24 01:39:00,515.12,BA,dias d'avila
99e2f46c9fe0bba48bd131ddac456549,2,2018-07-17 21:31:00,2018-07-17 22:10:00,329.26,RJ,rio de janeiro
9a2344afe2d1a43559906bd456567a9b,2,2018-01-22 20:54:00,2018-01-22 20:54:00,200.09,SP,boituva
9a30b2294f18ddcee9918dd3f3554407,2,2018-04-12 17:14:00,2018-07-06 13:46:00,155.63,GO,anapolis
9a57feadf40027e677c373d70108d57f,2,2017-05-22 10:33:00,2017-08-25 16:17:00,134.21,RJ,rio de janeiro
999bf1d2709dc80fcf55a92805ecc34f,2,2017-05-03 13:31:00,2017-05-25 14:33:00,108.42,SP,campinas
971e2252d557c5f6b2de810f6fcd52eb,2,2017-07-10 16:22:00,2017-07-11 16:16:00,446.28,SP,ribeirao preto
97258e1c1f77f32358eccd1c9ee5954d,2,2017-03-24 20:59:00,2018-08-11 12:41:00,289.75,RJ,rio das ostras
9735b1a02ad4d2b3747e9a74cad789a1,2,2017-12-22 17:37:00,2018-02-03 14:33:00,131.89,MG,salinas
973f2fba63a7eb540f8860b0c75b63cb,2,2017-11-18 11:47:00,2018-06-28 22:30:00,581.67,RS,porto alegre
974148f722b785f187ae13ec0040abcf,2,2017-03-31 14:40:00,2017-07-17 03:37:00,413.01,RS,chui
976a39626eb2337ee3258d4ad73f1543,2,2017-01-28 19:50:00,2018-01-06 19:46:00,334.81,RS,porto alegre
9775c540f0a4db487f546de3cdc5eccd,2,2018-01-14 20:01:00,2018-01-14 20:01:00,257.7,RS,balneario pinhal
97981245c3257ea9b14befffd560177b,2,2017-08-12 19:07:00,2017-09-14 07:49:00,246.99,DF,brasilia
97c0d90b4d37062c75b5f836ce3ab957,2,2017-09-07 21:32:00,2017-09-07 21:32:00,604.06,BA,barreiras
97e5501feb2532ef0e124d2dc4e86537,2,2018-02-20 17:17:00,2018-06-08 09:43:00,485.91,SC,chapeco
989ff17eed965d5e5949b4d9a6f6af67,2,2017-12-23 11:00:00,2017-12-23 11:00:00,183.90999999999997,RN,natal
982f532d3e8e8177c57361a39d1b1492,2,2018-03-16 21:13:00,2018-04-12 14:05:00,134.1,BA,salvador
98341ec53bd2130c32390570d0929da9,2,2018-02-13 18:08:00,2018-06-20 17:02:00,134.06,MS,alcinopolis
983994b46a18dce5db8648ebf95754af,2,2018-02-20 17:45:00,2018-08-06 21:31:00,246.96,MG,contagem
984503860d8d8dea530666eec07de95c,2,2017-10-11 08:32:00,2017-11-13 21:19:00,128.73000000000002,MG,barbacena
9846c216ee14a40400f4aae954eaeb59,2,2017-11-18 13:14:00,2017-11-18 13:14:00,255.51,GO,aparecida de goiania
98758d88bf4b8eef1372ddee45d63178,2,2017-04-06 22:16:00,2017-09-17 06:44:00,997.96,AL,campo alegre
987fadd385777d8f27edac709bc9fb61,2,2017-10-04 16:29:00,2017-11-23 14:49:00,502.25,SP,sao paulo
98883b9e1d9d9c46c298c69146db811a,2,2018-01-26 18:43:00,2018-02-11 17:21:00,113.88,RJ,rio de janeiro
9895459a777c96d1f180c344fc5fdefe,2,2017-03-03 18:40:00,2017-03-03 18:40:00,80.25999999999999,SP,sao paulo
989aabc133cd6097fb2fc9c4a919af4b,2,2017-07-18 10:14:00,2018-06-20 10:14:00,98.28,SP,sao paulo
97f0fce3f9d7aad1b12499a4e4b10d07,2,2017-03-16 21:16:00,2017-07-10 16:47:00,636.14,SP,santana de parnaiba
e7ba27eaa7692a165b91ba35a41da310,2,2017-03-22 10:34:00,2017-03-22 10:34:00,225.61,DF,brasilia
e7ceb5e15c42737c00925a715525dc67,2,2017-11-13 21:16:00,2018-02-01 19:40:00,98.82,SP,sao bernardo do campo
e7e84072c5730f21d38aea4e37d531f0,2,2017-08-03 09:38:00,2017-11-24 13:01:00,73.00999999999999,RS,rio grande
e7ea4c3049b0ffcb326d8fcf44a06c05,2,2018-03-23 15:58:00,2018-06-09 16:50:00,225.01,BA,salvador
e8001d7ab27230c1f2fb39aa63aea136,2,2018-03-10 17:32:00,2018-06-11 13:47:00,449.15999999999997,RJ,itaperuna
e836a4279bd9127752d8949d46f7a5a5,2,2018-05-07 15:39:00,2018-07-12 22:34:00,209.89,SP,sao vicente
e8569c57efe3adf347b3e92ec04d1f91,2,2017-10-25 12:58:00,2017-10-25 12:58:00,124.74000000000001,RJ,rio de janeiro
e8663abca66edfe7b18d03a921637578,2,2018-01-25 10:31:00,2018-02-27 15:31:00,196.64,RJ,niteroi
e87c2e2e5985c5996ec20651a3d50fe7,2,2017-08-18 11:42:00,2017-09-21 14:00:00,375.87,DF,brasilia
e89bab624ed1d8c75012bf52bacc654c,2,2017-12-13 14:40:00,2017-12-13 14:40:00,131.2,SP,sao paulo
82cb8c783b1700af07ae77355cc81c70,2,2017-06-09 22:59:00,2017-06-25 17:54:00,135.03,RJ,nova iguacu
e8a63b5829f45bc153ed838ba9de6c0b,2,2017-09-12 08:56:00,2018-05-15 11:09:00,134.74,MG,juiz de fora
e8bab621313ad2a3c0ce8e3a023ff9bb,2,2017-05-16 14:02:00,2017-09-20 18:34:00,492.26,SP,campinas
e8da63b2f86c44c750599dbe9d95b7d2,2,2018-06-04 20:03:00,2018-06-04 20:07:00,149.12,MG,contagem
e8ddc823809246fabd9c235ef7714630,2,2017-08-03 19:04:00,2017-08-08 12:41:00,350.19,SP,jacarei
e8fee231a8a4901e2b0b5a2324eb1405,2,2017-08-13 14:22:00,2017-09-10 19:26:00,115.74000000000001,SC,rio do sul
e9523749328fe82cd18a39f8611a69b9,2,2018-02-20 19:41:00,2018-04-22 19:14:00,607.39,MG,belo horizonte
e9659b474a13413b36c7a5c1e6d7055b,2,2017-07-23 09:46:00,2018-03-15 13:11:00,159.02,SP,itapira
e97081db25f1967ef831179b1995eead,2,2018-04-12 15:43:00,2018-06-17 09:39:00,173.66,SP,campinas
e9a6501768a8cc1125752e157da21cc1,2,2018-07-21 17:03:00,2018-07-21 22:50:00,376.03000000000003,SP,santos
e9c905c9d93eadb270434d5f1de50fee,2,2018-01-25 13:32:00,2018-04-30 00:53:00,474.54,PR,nova londrina
e89bf89e2621b5aeb4c181e69a8c6952,2,2017-07-03 13:20:00,2017-07-17 13:54:00,418.51,RS,porto alegre
e60d32d446c543a9af42c36bf266b0ed,2,2017-08-09 14:55:00,2018-03-02 10:14:00,188.7,RJ,rio de janeiro
e61f0f032bc92cadf0ec55f9c1c8b5ec,2,2018-08-08 15:40:00,2018-08-21 10:25:00,206.88,SP,mogi-guacu
e64ab18890c89066fe47f8abbbf180de,2,2017-05-07 18:34:00,2017-06-10 19:03:00,177.91,BA,piritiba
e65862da4f9f183565831cf7e1cbb7a5,2,2017-04-11 14:27:00,2017-04-17 09:46:00,166.25,SP,osasco
e65e6159c5cfea9bd5aa393b49b02ee6,2,2018-03-23 17:01:00,2018-03-23 17:04:00,114.76,SP,sao paulo
e67af1efd445becc5019902668fe3218,2,2017-06-19 20:22:00,2017-06-19 20:32:00,156.07,SP,andradina
e68365f0fec5a377bd6f49cb444e453c,2,2017-08-31 11:49:00,2017-10-04 10:29:00,361.02,SP,sao paulo
e68856e8450afe7390b02d1b2bcefb29,2,2017-09-06 15:31:00,2017-11-24 16:33:00,191.47,MG,uberaba
e69e2b2ce493d7d2307b2588fd1614bd,2,2017-03-03 10:45:00,2017-03-03 14:22:00,243.93,RJ,saquarema
e6ae3727da5a849a77c47c7d661bd152,2,2018-06-14 23:13:00,2018-06-15 14:26:00,209.97000000000003,SP,taboao da serra
e7aa3fbe88423a0132e45578023bac50,2,2017-06-29 11:03:00,2017-06-29 11:14:00,102.1,PA,belem
e6f18fab493c0bdc553eafd9b66cb5f2,2,2018-03-18 17:12:00,2018-03-18 17:12:00,213.69,RJ,rio de janeiro
e6f7a95a474d4f2224834b896c22f66f,2,2018-04-01 09:29:00,2018-04-08 09:21:00,227.25,PR,alto alegre do iguacu
e6f7ddad5d0159e391e27db652c17246,2,2018-08-01 14:47:00,2018-08-01 14:47:00,313.79,PR,pato branco
e702e8b7b2a4233b4a1c21f457a1030e,2,2017-05-18 12:50:00,2017-05-18 12:50:00,315.44,MG,belo horizonte
e7039843c54c69530bbf70d926baaab6,2,2017-09-08 21:42:00,2017-11-16 12:26:00,388.37,SP,sao paulo
e73ccd01efa72e05476abdfa25f36208,2,2017-11-25 00:59:00,2017-11-25 00:59:00,227.39,PR,curitiba
e7688fef5438be571d0c39bbb3e8e998,2,2017-08-12 13:14:00,2017-10-28 20:39:00,72.00999999999999,SP,sao paulo
e76f5c3699e402d57852989386ab1cc4,2,2018-03-09 10:54:00,2018-03-21 10:59:00,188.13,SP,sao paulo
e77723abebdc6d6b95814047f75c2aab,2,2017-12-02 16:04:00,2017-12-16 21:29:00,333.92999999999995,SP,sao paulo
e7a57c5b35cdb485d352afad87560042,2,2017-12-03 15:43:00,2018-01-01 15:20:00,142.89000000000001,SP,itu
e6da0e9bb3545f5468975a2cf67ce246,2,2017-03-15 12:42:00,2017-04-13 16:14:00,98.84,RJ,sao goncalo
eb8ace0670e08632f5fe8977b669530e,2,2017-07-04 19:37:00,2017-11-22 12:50:00,75.92,SP,limeira
ebad8517c448bbd20ca1910bf1a33819,2,2017-03-25 16:06:00,2017-10-28 20:54:00,271.54,RJ,rio de janeiro
ebf40c0db4fe06ddd15a7a44238c986e,2,2017-10-23 10:33:00,2018-06-12 13:46:00,238.78000000000003,RJ,niteroi
ec0f5b4fe392d71f361112c1b508b707,2,2017-07-06 16:33:00,2018-01-02 16:26:00,285.18,PB,campina grande
ec1a46ef8409aca3b3f94b01e02d6582,2,2018-03-22 13:37:00,2018-04-04 18:32:00,228.18,SP,sao paulo
ec2ddda7d56bc6dcf0e5e5f4b9f67fef,2,2017-12-19 14:57:00,2018-05-12 09:42:00,782.99,TO,araguaina
ec441c1966bfa602976763f330fc5168,2,2018-01-16 13:55:00,2018-04-12 08:10:00,487.68999999999994,SP,sao paulo
ec442faae8422b7ea35399ad213ff494,2,2018-06-18 15:15:00,2018-06-18 15:34:00,167.38,SP,sao paulo
ec449149317e67f234b1cf7fe9fc966c,2,2018-02-26 09:41:00,2018-02-26 09:41:00,495.57000000000005,PR,londrina
ec6a85d8bf9c7a514c411a1287643d1d,2,2017-11-21 15:40:00,2017-12-06 13:18:00,560.18,RJ,rio de janeiro
e9d6ce102dcb8ab8a3387021b5040f70,2,2017-11-06 17:36:00,2017-11-20 16:10:00,0.0,RJ,rio de janeiro
ec99f30f38afadbfbae32d5883734ded,2,2017-07-19 19:37:00,2017-07-19 19:37:00,125.63999999999999,SP,jundiai
ec9c7ebb2a345ccd42c46b94ecb4d319,2,2017-01-11 11:21:00,2017-07-21 14:40:00,419.06,MG,araujos
ecb2bbf5c566fab74d5ab5f3cfd2ba19,2,2018-01-24 16:43:00,2018-05-07 10:09:00,102.13,SP,sao paulo
ecb43665c8c390857cabf385d918da87,2,2017-08-25 09:15:00,2017-08-25 09:15:00,207.48000000000002,RS,porto alegre
ecc693b513a0c362c8da8e6beeeb545a,2,2017-10-27 16:42:00,2018-06-19 17:43:00,276.96000000000004,MG,belo horizonte
ecc6d0f3eb9435df737e1f0d9a1c6d3f,2,2018-01-30 17:36:00,2018-04-27 17:43:00,435.14,SP,ribeirao preto
ecdbc4bf2201c807294c7d8c4b777032,2,2017-04-02 12:02:00,2017-10-17 16:34:00,1294.0900000000001,SP,indaiatuba
ece908ca0502def5dd56deca8a5c67d5,2,2017-02-25 18:38:00,2018-04-28 20:38:00,265.58000000000004,SP,mairipora
ed05a1bbf9f8816af23fcc68084bb87d,2,2017-01-16 13:17:00,2017-01-16 13:17:00,509.58000000000004,SP,embu
ed1b6f66996abfab57c0affd00805578,2,2018-06-23 11:11:00,2018-06-23 11:11:00,308.6,RJ,mage
ec8d6e9f822cddd2f1408b764cd173c4,2,2018-04-12 18:49:00,2018-05-18 22:14:00,117.06,SP,presidente epitacio
e9dd12dca17352644a959d9dea133935,2,2018-03-05 18:12:00,2018-04-18 09:42:00,113.83,BA,camacari
e9e96ff4f36a319a3621b95b43343532,2,2017-09-27 18:48:00,2018-01-11 22:12:00,171.56,SP,atibaia
e9e9aa9ebf0957826090f74c9f5fd4e4,2,2017-10-13 01:39:00,2018-07-19 00:44:00,122.35999999999999,SP,praia grande
ea09b32bf96ba057088e140c6bec60da,2,2017-12-23 17:08:00,2018-05-06 20:04:00,408.44,SP,sao paulo
ea2a4a14c49ad9a9d64d2b7f91f0c293,2,2017-07-11 09:15:00,2017-10-08 09:00:00,152.48000000000002,SP,catanduva
ea3f9ba2162d33a56fa8ff315f2c38ce,2,2018-02-10 02:19:00,2018-02-10 02:19:00,318.56,SP,sao paulo
ea4dce18a6994b1e69f0bc8093cfe869,2,2017-06-22 22:30:00,2017-06-22 22:30:00,137.98,MG,perdoes
ea8a37a119980ee4681e28145b39bb3b,2,2018-03-03 09:44:00,2018-04-23 16:56:00,34.97,SP,osasco
ea94f7a5177a14fde12ff625b03dcd7a,2,2017-08-31 15:50:00,2018-04-27 10:01:00,152.14,SC,coronel martins
eaa604ab9f816252edb7a8d297f932e5,2,2017-11-07 21:46:00,2017-12-02 06:32:00,1432.21,MG,governador valadares
eb89ecac165940c95a05cb77e89a789d,2,2017-05-16 20:36:00,2017-12-03 14:59:00,123.75,MG,belo horizonte
eac6dbc8ecd0a2f08ed8e53d18f0e0d0,2,2017-02-10 16:11:00,2017-09-12 23:38:00,257.52,SP,sao paulo
ead394416d4f85207932cc124eb145e2,2,2017-10-31 13:35:00,2017-12-04 10:59:00,416.36,SP,sao paulo
eae0a83d752b1dd32697e0e7b4221656,2,2018-02-01 18:32:00,2018-04-24 17:06:00,2783.01,BA,cicero dantas
eaf8b1aa185199a62be13fe370e82ad1,2,2017-11-16 21:22:00,2017-12-04 09:08:00,99.7,SP,cruzeiro
eb240714223915add224beff2d844e53,2,2018-08-14 11:31:00,2018-08-30 13:07:00,71.61,SP,presidente prudente
eb28e67c4c0b83846050ddfb8a35d051,2,2017-04-26 10:53:00,2017-09-18 16:12:00,284.56,SP,santa fe do sul
eb3401656cd6eaad985629735dc1c339,2,2017-11-15 16:40:00,2018-05-30 19:19:00,227.82999999999998,MG,vicosa
eb4520b16c32518b6615f2d50f1be1bb,2,2017-05-16 12:32:00,2018-07-26 08:52:00,418.67999999999995,SP,bauru
eb5d7d093a080f6b02d4b1ed626db0ff,2,2017-03-10 08:41:00,2017-03-10 08:41:00,141.63,SP,franco da rocha
eb8367e178d144706a4ff3da62d284cb,2,2017-06-17 23:03:00,2017-10-12 19:00:00,112.88,PR,ipiranga
eabaccde0fe3120d2cbbcfc93e2b4177,2,2017-11-13 18:43:00,2018-05-04 18:09:00,84.65,SP,piracicaba
dffdc8e60eab79300b75d9febd9eec46,2,2018-03-18 12:22:00,2018-03-18 12:22:00,50.06999999999999,SP,sumare
e0233c751408137ec5cdde0c37e6a61a,2,2017-05-18 23:35:00,2017-12-16 00:46:00,295.16,MG,pouso alegre
e031118eb65330b4c180522f2743cf51,2,2017-06-01 16:05:00,2017-06-01 16:05:00,280.33,RS,santo augusto
e05757dc57fc38f5156c82e9e4444f8f,2,2017-11-28 16:07:00,2018-01-22 16:33:00,644.59,RJ,rio de janeiro
e06e62694cd8ce637a1c3f4a624c647e,2,2017-04-18 15:44:00,2017-08-30 11:14:00,663.8800000000001,MG,carbonita
e079b18794454de9d2be5c12b4392294,2,2017-06-14 18:31:00,2017-06-14 18:52:00,437.78,RJ,resende
e09e509936d44d03ec876c40b0f6dd3f,2,2017-12-19 10:18:00,2018-04-18 11:33:00,108.22,RS,santo angelo
e0a435b6106cae0bc42a2cef0565b622,2,2017-08-14 10:35:00,2017-10-10 16:27:00,103.24,SP,ferraz de vasconcelos
e0ec2e3c3f6e06839e8fb986be65c7c5,2,2017-10-29 15:26:00,2017-10-29 15:26:00,131.2,SP,sao paulo
e10b68125f54adc15562b1fa412e655a,2,2017-06-05 22:02:00,2018-01-09 06:05:00,147.56,SP,sao jose do barreiro
e60856952187516c3397a2c4ac63aac4,2,2017-10-28 09:14:00,2018-03-02 18:26:00,667.4399999999999,PE,recife
e1407f4d2fd92ed069307bb0b836615a,2,2018-03-13 06:48:00,2018-03-13 06:48:00,873.1,MA,balsas
e14705d2e06ab8ee7c665f21c72f874f,2,2017-05-11 08:38:00,2017-11-17 08:56:00,307.43,PR,ponta grossa
e14b8cd578c1f576594719bce2ee1aa2,2,2017-05-21 19:39:00,2018-03-15 15:09:00,117.86,RJ,rio de janeiro
e18cd71e54e44b7cedb7991214b691a5,2,2018-01-15 00:25:00,2018-01-15 00:25:00,98.66,SP,sao paulo
e1b59a2032b34097d0c1c8d320f40832,2,2017-01-26 21:58:00,2017-12-03 22:53:00,318.41999999999996,MG,belo horizonte
e1cc1be2730188040748affa422b2803,2,2017-08-30 19:43:00,2018-03-20 14:01:00,92.22,SP,bauru
e1cf735f320c9870c2046dbbc634fcec,2,2017-02-23 16:55:00,2017-02-23 16:55:00,157.95,SP,assis
e208e280c8d8debab258793b0ce264ba,2,2018-04-21 16:57:00,2018-04-25 15:57:00,206.62,RJ,niteroi
e219a439f6ca99e32824bcc7153969c9,2,2017-04-05 21:27:00,2018-07-18 17:18:00,342.51,RJ,niteroi
e2226f481eef03f2876d1a27f0f4b1b0,2,2017-08-28 15:14:00,2017-08-28 15:14:00,711.89,SP,santos
e11a1b428e150830944b665cb6b2d5da,2,2017-10-26 22:24:00,2017-12-18 20:09:00,421.47,BA,salvador
dd7b0e9b51e5377bd9c1fd3e286c7b9d,2,2018-01-16 11:51:00,2018-02-26 12:42:00,40.18,RJ,rio de janeiro
dd8253fe17486f2e2cbff105e36e4a55,2,2017-12-23 08:51:00,2018-01-15 09:33:00,865.97,SP,jau
dd8c586651f9232e473ad86cf89c143f,2,2017-04-20 13:07:00,2017-04-20 13:07:00,111.97,RJ,saquarema
dd9b235dbe7d48c82caca4da097a2240,2,2018-05-01 14:15:00,2018-05-16 10:58:00,486.71,SP,sao carlos
ddcbd9c87bce192fc14812129a7894da,2,2018-02-13 01:24:00,2018-03-31 00:14:00,470.2,SP,sao paulo
ddeb6f3566dcf17cb455271ac103a73f,2,2018-01-02 10:39:00,2018-01-31 10:07:00,424.49,SP,sao joao da boa vista
de226a12fac20b56580d731ec8ab8623,2,2018-03-08 16:00:00,2018-06-24 13:18:00,193.17,SP,guarulhos
de73179fb08ccaa16bfbf6c139879855,2,2018-02-05 20:05:00,2018-06-18 17:47:00,129.14,MT,cuiaba
de7cad0a39eabfa2285ef0b891ef404a,2,2017-07-31 23:07:00,2017-07-31 23:07:00,76.58000000000001,SP,sao paulo
de8ce480b6119f2835ce8ad07c326793,2,2017-07-31 23:06:00,2018-04-03 17:55:00,266.82,SP,maua
dff5ff8f411dd1d77875f7e17a3eb512,2,2017-08-12 19:17:00,2017-09-27 20:04:00,144.46,SP,sao paulo
dec8632530ce2c58e688e63cbc5105e6,2,2017-08-12 11:24:00,2017-12-10 11:02:00,326.36,RJ,sao pedro da aldeia
ded4351942c7fc292b88e5b090af2b46,2,2018-04-07 14:16:00,2018-08-06 11:32:00,297.68,SP,sao paulo
dee6a650840de087ac42c4367bc9baf3,2,2018-01-12 16:19:00,2018-01-12 16:19:00,591.56,SP,taubate
df19c809342ecae8391e68dccf16fc8f,2,2018-05-09 16:55:00,2018-05-11 08:05:00,93.36,SP,sete barras
df1f61c43368a8ed99dc76b43594fc4b,2,2017-10-26 19:14:00,2017-10-26 19:14:00,241.56,RJ,rio de janeiro
df2a9226267aa1598b499b3ea09fcf60,2,2018-06-29 16:47:00,2018-07-14 17:40:00,241.3,BA,salvador
df5ff0c899dd19ed568e3e0f716cbe20,2,2018-03-01 02:35:00,2018-04-23 14:31:00,341.52,RJ,rio de janeiro
df9bd60da4a8f8945d2b862aebd3d418,2,2017-07-06 10:23:00,2017-07-06 10:23:00,94.49,SP,guarulhos
dff33bfc45ae0becc55ce9b50acd4073,2,2017-09-20 11:21:00,2018-02-19 16:49:00,1275.75,AM,manaus
dff41d762e4e7b68b73af7203a429072,2,2017-08-25 23:07:00,2017-08-25 23:07:00,114.0,SP,sao paulo
dec5217f924eab1dae338b9b54f53558,2,2017-12-19 23:28:00,2018-02-20 13:34:00,144.46,SP,novo horizonte
