customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_segment
71655ca61ab778759a241a1188d03d37,477,1,1181.11,1,3,5,135,At Risk
356925b87c2dcdeb8a091850d14691b7,83,1,1180.51,5,2,5,525,New Customers
b527077fcf783cd4a721674ffb07931f,158,1,1175.5800000000002,4,4,5,445,Champions
95507e03074813ed6495792938c27b0c,135,1,1175.5800000000002,4,3,5,435,Potential Loyalist
66ff5782ffd6ce3e04be03a839ef91d8,237,1,1173.84,3,3,5,335,Potential Loyalist
c007979976672f82a106285c9426d7c0,229,1,1173.84,3,4,5,345,Loyal
34fc1866586bd50cfde68e61ba2fed0d,351,1,1173.71,2,2,5,225,Need Attention
8372eb499d7f5baf1f41b42cd6597074,177,1,1173.56,4,3,5,435,Potential Loyalist
6f7c8b3369dd1f736a77264ecd928a47,29,1,1173.11,5,3,5,535,Potential Loyalist
3eb90dc317dd8c2f0bcb17210a723364,213,1,1172.45,3,2,5,325,Promising
8bea0b231b8b08343ee31038e855d620,278,1,1172.45,2,3,5,235,Need Attention
dc6484673b2e9c0dd56bee4d78717900,264,1,1172.45,3,5,5,355,Loyal
5ce188ad5db48e889d087639680c7ef4,411,1,1172.26,1,2,5,125,Can't Lose
5127c3d8efbc48f0c9c5e97a686e5cd9,46,1,1168.71,5,2,5,525,New Customers
25afd4d88507d0c37245f8f2031c9c7d,45,1,1168.71,5,1,5,515,New Customers
b37663c257f9cb8f2dc90fe804a6ef2a,356,1,1167.04,2,4,5,245,Loyal
792a25de8cf6773efd37ddced5f8dbc9,194,1,1166.44,3,3,5,335,Potential Loyalist
fb7df68b487c7340f5a4e9c5d4ae3e73,273,1,1166.43,2,5,5,255,Loyal
ec1ca447b2357dc984f111bb42d901c9,137,1,1165.99,4,5,5,455,Champions
e7556bb00ab4ae30b6cab3df2f2172b6,107,1,1164.62,4,5,5,455,Champions
80b7b8a1805fa231354410ca34138c7c,174,1,1163.25,4,3,5,435,Potential Loyalist
86940f0108edf822ebc008ea857d193b,50,1,1162.88,5,3,5,535,Potential Loyalist
17575cf5c2a523e21115d818fd467253,143,1,1161.18,4,1,5,415,New Customers
683fb9798e710428ce7304acbd9bbcaf,160,1,1160.77,4,3,5,435,Potential Loyalist
c3c417054f5656e9470874ae63265424,13,1,1159.65,5,4,5,545,Champions
ef9e714771b71928467a30d3492973db,104,1,1158.99,4,5,5,455,Champions
7859b226e8b99e2263fae3c8fef443b2,154,1,1158.54,4,3,5,435,Potential Loyalist
4b3cff69c9076b5c9f0b5e16b5328360,159,1,1157.6599999999999,4,2,5,425,New Customers
9fc24442b2e31121b7c8907d33253b97,78,1,1157.41,5,4,5,545,Champions
0d861a5e4dd6a9079d89e1330848f0ab,17,1,1157.28,5,1,5,515,New Customers
0b27c03a0e52a22dac95ab11d810cbd8,81,1,1157.19,5,1,5,515,New Customers
ec0984f9b037098d69b0c09fd64d0b02,543,1,1155.56,1,5,5,155,Loyal
9afcc5f0c10a8de1cce71389f667068c,232,1,1153.09,3,4,5,345,Loyal
82cf91e8833da7baa4c152c5a4faa8f8,456,1,1150.8,1,3,5,135,At Risk
067ddd62f5d7b69af563df60ee698b5a,35,1,1150.8,5,1,5,515,New Customers
5d5577005dbf8ce00f7edb417650f2b6,404,1,1150.54,1,2,5,125,Can't Lose
c85ab216eceb57e7059d16f16744b513,365,1,1150.11,2,4,5,245,Loyal
e7a12cebe1325bf8786c1f714616d282,135,1,1149.83,4,5,5,455,Champions
afef4367f50fc1faacdf6c82bd46c6e8,141,1,1149.83,4,4,5,445,Champions
33ab326883f37b126492b8a58a1dd3f3,134,1,1149.83,4,2,5,425,New Customers
87a873789449499186421086a43f7bbf,141,1,1149.83,4,3,5,435,Potential Loyalist
ad9e8236c07bc00edfcd2f7805ceb771,495,1,1148.8799999999999,1,4,5,145,Loyal
628f1237180b751c1a995cda15e51b76,475,1,1148.75,1,2,5,125,Can't Lose
b86bfce0c7648e0d53fb1fef4929421c,71,1,1147.55,5,4,5,545,Champions
dac963d58128e2aeb233fb786c9d96d8,480,1,1147.5,1,5,5,155,Loyal
38c07e7e9ae35da412133b052d05edaa,552,1,1146.2,1,2,5,125,Can't Lose
dc22192b47c4e49aa885def47e184afc,179,1,1143.22,4,5,5,455,Champions
3a7f59bfd23506b1997a224724044691,142,1,1140.82,4,2,5,425,New Customers
6f53ae8e5a0b164d618ea4b0d2ffce33,138,1,1140.82,4,3,5,435,Potential Loyalist
13a6bcc8613c796033664f81fec6fc70,210,1,1140.58,3,1,5,315,Promising
cf0304dde7ffc7558549d28bfd192416,154,1,1140.23,4,5,5,455,Champions
c99b0b8a41674337a4165c53ceb7139b,363,1,1140.15,2,4,5,245,Loyal
ffd294eea523f67ee8c743d3a904ee20,378,1,1140.12,2,5,5,255,Loyal
c9dbab4b73e48bd978bb5a5114ee6e3c,232,1,1139.27,3,4,5,345,Loyal
e620a9a4cdf12ab1e817c17496e9c5d7,23,1,1139.17,5,5,5,555,Champions
b7021bcc80efc910e6a0748389a5eeb9,142,1,1138.39,4,4,5,445,Champions
23f1d9792d6032bbdb97d6ae3988d21f,113,1,1138.28,4,1,5,415,New Customers
e04d99995856fdb1172314dbce6e0fc8,78,1,1137.56,5,5,5,555,Champions
9020b6ec57368057e07cb365b54b9c90,365,1,1137.11,2,3,5,235,Need Attention
b0962c45b3881a52d605fe965ca9a776,364,1,1137.11,2,4,5,245,Loyal
82b56e1af615d6fe0b24b8f706f172f9,364,1,1137.11,2,3,5,235,Need Attention
64a7d42cdb49cee6490de85c12d56403,266,1,1135.89,3,2,5,325,Promising
5358667640552c9500b4735e5f3a04a2,26,1,1134.44,5,2,5,525,New Customers
0fb9e15bc538d4a7fbe146abfc767a15,310,1,1133.96,2,1,5,215,Can't Lose
7186038cf7f3f1ef5ca7a48750c00256,110,1,1133.6200000000001,4,3,5,435,Potential Loyalist
04ccf04b81dec817ff694f6af34a2a59,283,1,1132.63,2,1,5,215,Can't Lose
7a20e17b2f3665e25b0bc87a9226c9ec,213,1,1131.73,3,3,5,335,Potential Loyalist
94ae6e074c702c4c67321c0edbca3ca6,132,1,1130.03,4,3,5,435,Potential Loyalist
d6f50e407023b87c16dabd4972b26ff9,223,1,1129.9099999999999,3,5,5,355,Loyal
1a963bd5c5e5549042046bdf3e098358,112,1,1129.85,4,1,5,415,New Customers
66b84aaef46998841f07082b24004842,365,1,1129.57,2,2,5,225,Need Attention
3ce6bb309d1def44d728e2f1b9cd4c6e,145,1,1129.41,4,2,5,425,New Customers
8d1715b8466bb61876e49d198b87a421,121,1,1127.5,4,3,5,435,Potential Loyalist
f5592494798503e1d31c80b43b00a62e,127,1,1127.29,4,5,5,455,Champions
659518c00554d21bca93139f0c8fc565,141,1,1126.64,4,2,5,425,New Customers
189c34e996a949f104c0976d2a9a8400,134,1,1125.8999999999999,4,1,5,415,New Customers
dfd9186730d5ae892dc2348afb9a2fdd,287,1,1125.58,2,5,5,255,Loyal
47014bb0e74e35a5b83df78c45f41c32,92,1,1125.58,5,2,5,525,New Customers
44f725846b0b0102b803444ea5bc6a9c,119,1,1125.57,4,2,5,425,New Customers
f90b39e93ec323e6a09e112e03fb186c,356,1,1125.55,2,5,5,255,Loyal
a86f4da27da046cfe243ffb26f3ccfa4,358,1,1125.55,2,4,5,245,Loyal
16bd290303092475ef758981282d5b9a,23,1,1125.3600000000001,5,1,5,515,New Customers
464ad1fa19f2a649e39193e5c98b8300,215,1,1125.0,3,2,5,325,Promising
b02cff4a051c13296319151593eb5218,279,1,1124.96,2,4,5,245,Loyal
425b47dea2a00770e103fca1c9b755bd,101,1,1124.8700000000001,4,2,5,425,New Customers
0ad97367914ab84e094499c86ff0057f,41,1,1124.79,5,1,5,515,New Customers
1f843b666464a2b8e2f0c82b1f4ef82b,183,1,1123.8600000000001,3,1,5,315,Promising
1bb679bae07f42ad12c2f81e473ce344,365,1,1123.13,2,1,5,215,Can't Lose
90af4933b09c472f006bde067530f672,382,1,1122.86,2,3,5,235,Need Attention
59f02919719082978e302f9c366d2052,274,1,1122.45,2,2,5,225,Need Attention
989d0306f46bfd75ab52c21c9d307679,329,1,1121.44,2,3,5,235,Need Attention
20604bcc9703b6f0c4101a04e249ebd5,25,1,1121.42,5,1,5,515,New Customers
59b6f50384a62d257a93ff1b41235166,290,1,1121.01,2,2,5,225,Need Attention
3284abe5e684f230d6c239ed831f3cdf,39,1,1120.8400000000001,5,1,5,515,New Customers
1bb460027f7333d51cc602eb692f1b8d,443,1,1120.3700000000001,1,1,5,115,Can't Lose
f886bab03373ae225f6a7d25e7ec14a9,40,1,1119.9,5,5,5,555,Champions
8af2301e41464849b91db80025501c6c,103,1,1119.77,4,3,5,435,Potential Loyalist
51a8d592336a414fea21f12534b0f797,149,1,1119.6,4,2,5,425,New Customers
617ccd5f507624d9e0a0ba40f21d0895,212,1,1118.05,3,2,5,325,Promising
b6335bb5ffac3a44fd1f325a4dab8998,236,1,1118.05,3,4,5,345,Loyal
7f4319889f2bef6ef22da78e35befb6b,207,1,1118.05,3,3,5,335,Potential Loyalist
04c87355ded588f31f753951fd7e4af0,188,1,1118.05,3,1,5,315,Promising
018150959151a39894d01128bc358aed,8,1,1117.99,5,1,5,515,New Customers
8b6af4aa3d7e95622bb718a5fdc72019,269,1,1116.8100000000002,3,3,5,335,Potential Loyalist
92de9528e4b8f2568745e095beb94aeb,471,1,1116.69,1,3,5,135,At Risk
4754486e1645ad01f55a464712ab4965,426,1,1115.48,1,2,5,125,Can't Lose
a5501dd3eaffc14bb37c90c70a2099af,113,1,1115.45,4,4,5,445,Champions
10aa4c249898134fd7c8ba29afbb2962,104,1,1115.37,4,1,5,415,New Customers
d852e1c144401bfd00aec76495541736,128,1,1114.03,4,5,5,455,Champions
cc6047333b8307011b59de309487b678,128,1,1111.61,4,5,5,455,Champions
c2da460f1f7e4a5023452f6bfa2ae656,42,1,1110.5900000000001,5,4,5,545,Champions
85a9a58276e288c04e889c93a5e282ff,132,1,1109.3,4,3,5,435,Potential Loyalist
7deaed5d5dd5d3fa73d31d370ea7b0e8,117,1,1107.96,4,3,5,435,Potential Loyalist
b768841e6f8f26ab8bcfe8878a648684,142,1,1104.93,4,4,5,445,Champions
30956f750c3184a07f887007009d003d,574,1,1101.83,1,1,5,115,Can't Lose
c0b65b623d3f8fc03f70b3ef5e732a30,219,1,1101.6,3,4,5,345,Loyal
3c522e772d77dc602311f4a40f14f770,445,1,1101.51,1,2,5,125,Can't Lose
9b43a6ecfe9d923d12a54d057128a5fe,262,1,1101.51,3,4,5,345,Loyal
6a85222aa87619e9aef296bb6166970a,424,1,1101.51,1,3,5,135,At Risk
694fe0bdcd5d601ee81dba97d4ec8cba,274,1,1099.0,2,3,5,235,Need Attention
42d2d2023056a7b8a7cab5c68fad2fd8,445,1,1098.62,1,2,5,125,Can't Lose
2253f352d1652c2309a1f1287bc3e740,493,1,1097.94,1,1,5,115,Can't Lose
4bf0d6956d9db8ab89d0ad604226278c,151,1,1097.6999999999998,4,2,5,425,New Customers
ea58ba76f07c7e170630ae1ef2c7b66a,553,1,1097.17,1,5,5,155,Loyal
996e73b2a3dac4d73d1a45c1623f98b4,182,1,1096.98,3,3,5,335,Potential Loyalist
d2d62b6dfae4b69aff1be960edc53768,152,1,1096.41,4,5,5,455,Champions
2f8d6af8cb3875d6964eb4b5eff3a718,280,1,1095.65,2,1,5,215,Can't Lose
b6ead1303ba468d8d5d31a465edd6670,558,1,1094.37,1,4,5,145,Loyal
9832e2c595ca4b625d442384566f45fb,176,1,1093.93,4,3,5,435,Potential Loyalist
30fc4a8a18b770f84c381b09eccd9b8d,140,1,1093.52,4,1,5,415,New Customers
3a4f1f119930e2189a86a6d228f02736,135,1,1092.74,4,2,5,425,New Customers
6bba511e5eff14df06ee63e3fd5d0ffe,422,1,1090.68,1,3,5,135,At Risk
7ca7b6bb5ab0b1ac2529e5c489cf3592,431,1,1090.68,1,3,5,135,At Risk
4d916e585f3bb295dbc15dafaeaae8ed,111,1,1089.96,4,2,5,425,New Customers
8653c76ecb6f3c713fc5fa756a7292ae,162,1,1089.96,4,3,5,435,Potential Loyalist
e8d6d155e9cb014bd1c2db488b6746e1,301,1,1087.44,2,5,5,255,Loyal
ab10abbdb62d2535d3a3e14cb201ff7e,270,1,1086.08,2,4,5,245,Loyal
d3e82ccec3cb5f956a38d96c057ceaae,529,1,1085.3,1,5,5,155,Loyal
06b4c8a36a20658dcab2a977dc3fa248,430,1,1084.71,1,1,5,115,Can't Lose
ca03eab600d87d8723f523aa00aa0d64,413,1,1084.71,1,4,5,145,Loyal
815d430c8c4c1fd1980edd447ac4f8b6,429,1,1084.71,1,3,5,135,At Risk
c12c796652c71de90173ccac158ae68f,356,1,1083.96,2,4,5,245,Loyal
c0b26f372775acfd5f2d1a8e256fb9d6,183,1,1083.7800000000002,3,4,5,345,Loyal
5be5d703076bbbf577ade3fdddf51e20,231,1,1083.2,3,2,5,325,Promising
f0264d4b14def982146a5487929d32da,313,1,1082.66,2,5,5,255,Loyal
d7c999073dcd1bce8c712cbbee9e30b2,268,1,1082.66,3,5,5,355,Loyal
acc7d23ec27f4666d82e72a78fe6cae8,262,1,1082.51,3,4,5,345,Loyal
40a5cfa343927fccfa6ab8d7d2a10b1c,277,1,1080.56,2,2,5,225,Need Attention
c9c813b7dbdf3fddd1e25b8581a58f19,180,1,1079.98,3,4,5,345,Loyal
c0d62b7f7cbf132ac5b63980cae215e1,83,1,1079.75,5,4,5,545,Champions
0a03d3b2becf1e6ede584a394d562c45,347,1,1079.71,2,1,5,215,Can't Lose
fb00fcec2e41b08e44dac5629abfed29,193,1,1078.92,3,5,5,355,Loyal
2f1d78af6de0800385a0cc5cf4b7a794,268,1,1078.43,3,1,5,315,Promising
3d52b62a0e6c8a3e9b649b070bbe291b,358,1,1077.41,2,2,5,225,Need Attention
479867a42c16c68bf10119d36056d485,119,1,1076.76,4,2,5,425,New Customers
81fb8e4ce78197361d444035a8d369c8,456,1,1076.45,1,3,5,135,At Risk
cbc7af079d4caea005e49f188d9a0403,181,1,1075.83,3,4,5,345,Loyal
e84d9c0fb40fccf1b0e326e840f6a8ec,116,1,1075.74,4,5,5,455,Champions
fe8b3a40ab3d9ea1b2e38aa24a324207,91,1,1075.5600000000002,5,5,5,555,Champions
ccef9579d4093da59f1a24bed9091fd5,48,1,1075.23,5,5,5,555,Champions
f69cf4381400f65b36639b8e1c11092a,16,1,1075.12,5,5,5,555,Champions
49670b995497cbfd82777f623ec7f825,362,1,1072.59,2,2,5,225,Need Attention
b9b78d5b4aef308f92fbe5332cd81386,362,1,1072.59,2,4,5,245,Loyal
8600e7ab4bb1f46a5e24854bcc988b9c,463,1,1072.41,1,3,5,135,At Risk
1be3aceab3595d6f6b923858d5b44edd,154,1,1071.1100000000001,4,1,5,415,New Customers
c46151503cf77d0f69c750452f534870,279,1,1071.1,2,4,5,245,Loyal
6726c2dc9955a5617dd2144d32eb986f,106,1,1070.74,4,3,5,435,Potential Loyalist
a713fa2e20a364e681de7583a9271e07,132,1,1070.68,4,4,5,445,Champions
ac29d8de6a1e6a0d2505419db9f8dba7,294,1,1069.41,2,4,5,245,Loyal
1a8a24b6904f80d445faf68aaa56ce35,174,1,1069.22,4,1,5,415,New Customers
bc8ef8258985e764e76406f4c66bb9d6,497,1,1069.04,1,4,5,145,Loyal
4fa7e70250c6a3a651de8b0151353b5a,537,1,1068.5,1,2,5,125,Can't Lose
97acc79130760aef0e4167209d229e9c,381,1,1066.8600000000001,2,3,5,235,Need Attention
46b8d6f92df858df6185ee301ede80ef,16,1,1066.08,5,2,5,525,New Customers
131740d1fa70fbc1e265ac7fe700e34c,128,1,1063.75,4,1,5,415,New Customers
4c45abaf37f93be768571ba788af0c15,84,1,1063.09,5,2,5,525,New Customers
6f380a063844e524a27141a72f58c361,121,1,1061.76,4,3,5,435,Potential Loyalist
9fe70de337ed5372dc24eb96f05f8689,327,1,1061.56,2,4,5,245,Loyal
fe6ec736bd1defa29719325e666a12ae,455,1,1061.52,1,5,5,155,Loyal
07276d89be039ef3505f4c6f781bda37,25,1,1059.25,5,1,5,515,New Customers
3dfbc814df98bf7f36e299170f1af8f1,326,1,1058.78,2,2,5,225,Need Attention
8541665e9f73b628748b234cf6bb46bd,455,1,1058.1,1,3,5,135,At Risk
fe83404b9bad08962daf680561f42aa9,112,1,1057.88,4,5,5,455,Champions
43f00561c2493b127004fd24ce4661ad,137,1,1057.4,4,2,5,425,New Customers
501e72b0ab6bb25a06e35822a912a065,494,1,1057.29,1,2,5,125,Can't Lose
db3a94ab9a8dfb3572f57e6f0e017363,194,1,1057.2,3,5,5,355,Loyal
914f42ccf18ace2f564032913dce6bed,477,1,1055.92,1,3,5,135,At Risk
4d8a3c18eaa2150d9a6069cb71191a1b,343,1,1055.86,2,2,5,225,Need Attention
176aa9873d5619a5ef475139130337d1,232,1,1054.6299999999999,3,1,5,315,Promising
79cd1f04940ab24d2c19981dd840479a,233,1,1054.6299999999999,3,3,5,335,Potential Loyalist
ce90096f130e38392654bacf265b1f58,95,1,1053.84,4,5,5,455,Champions
e5b962ced77fc6700e93d437f45f4916,306,1,1053.74,2,5,5,255,Loyal
f2a1d75b74d9ec748af88e894cd87597,365,1,1052.49,2,5,5,255,Loyal
0b70631e89b09a3dc8acc7d20d595b18,106,1,1052.36,4,1,5,415,New Customers
344e198d67bfd80dc6c1eee85b59af74,102,1,1052.14,4,2,5,425,New Customers
0c09a5955ceae2f951a26b5f0f562c84,54,1,1049.53,5,1,5,515,New Customers
760f259329e5def2ecf277a223dd1e76,281,1,1048.7,2,3,5,235,Need Attention
f601160e3ed582278f9956eea7fb67f7,265,1,1048.64,3,5,5,355,Loyal
29588af43a7f8d1ac968a59f8a504036,168,1,1048.57,4,1,5,415,New Customers
b854502abd65c2e5671d647a47e53ce7,167,1,1048.57,4,4,5,445,Champions
f4c13379ddd0ed4f4fc1c0b49c2c5e51,172,1,1048.29,4,5,5,455,Champions
6ad78e330d6e0f3dfc471115f17371ea,21,1,1047.96,5,3,5,535,Potential Loyalist
86254a9e6537ee8ae084ea9a5b5a1b6e,570,1,1047.32,1,3,5,135,At Risk
5d36976ccb4dfefc743eede038a851b5,67,1,1047.16,5,2,5,525,New Customers
0bb4158d2611514ebcf615f2565d34fb,393,1,1046.56,1,1,5,115,Can't Lose
32e4bd735156597b566450319760c72e,441,1,1046.56,1,1,5,115,Can't Lose
1cd1bf3921c35dd04851354a26e28a5b,430,1,1046.56,1,1,5,115,Can't Lose
2125848757091180062121a8f622c44e,412,1,1046.56,1,1,5,115,Can't Lose
8aed06f4d390a477d19b1c263fb77fab,156,1,1046.42,4,3,5,435,Potential Loyalist
149fb5e07107f6ad6ff9fd318bbf846a,407,1,1044.03,1,1,5,115,Can't Lose
423fa86d97e74eacb7789a4e1c1a8325,387,1,1043.51,1,2,5,125,Can't Lose
a70cdc7161618ecbfff0bc3de4e09f0b,258,1,1043.46,3,4,5,345,Loyal
0834d7fee4edc0f82156d04a45272531,11,1,1043.32,5,1,5,515,New Customers
57cb02ea9844cd71e3d9a53c30f88a6a,281,1,1042.68,2,2,5,225,Need Attention
3e756b26fc9e8cda22e66cc2f1bd567b,229,1,1042.51,3,2,5,325,Promising
bb5fc5de2c32b73753d3663397e7a056,257,1,1042.51,3,4,5,345,Loyal
121d975fd057bd1856669b183a42aec3,69,1,1042.1000000000001,5,1,5,515,New Customers
250952be8a7484ea9352534be9f2b587,231,1,1041.4,3,1,5,315,Promising
ef8d59a019f2f85c6ccb715d0da3947c,80,1,1040.6399999999999,5,5,5,555,Champions
a6aa9543426b2f37964954cfc9ee474f,82,1,1040.55,5,4,5,545,Champions
a5e1ac55465102e83e7ab0fa7e6b777a,326,1,1040.52,2,4,5,245,Loyal
55b27dfa87fa879dd6c7c02b905575f9,159,1,1040.35,4,2,5,425,New Customers
30aa6e2e5bce6448ef6c3a0bfca52806,316,1,1040.01,2,1,5,215,Can't Lose
5bcc4255cbb4d6777a392fb88d24294b,501,1,1039.9,1,2,5,125,Can't Lose
548f6f80c5fc00a45fde0a80b87b7955,213,1,1039.74,3,2,5,325,Promising
099fee4e83ce1bfcd2315002b7a2cf47,78,1,1038.9,5,1,5,515,New Customers
0d15109f485330cb77c3721039e60cdd,92,1,1038.9,5,1,5,515,New Customers
c35eaee4d0e0f61721f7d1667ec13652,401,1,1038.56,1,4,5,145,Loyal
7cca0ce64c6ab88bade8f65037eac121,318,1,1038.36,2,3,5,235,Need Attention
391ea9f08646bb9c99de7a3b24eb8641,335,1,1038.34,2,2,5,225,Need Attention
d3125b74c9df178912c5f59dc77410fd,169,1,1037.79,4,5,5,455,Champions
96e8f4d19162a5c81e5b7779e6e69947,173,1,1037.79,4,3,5,435,Potential Loyalist
8a2b13049075e1680d412c3af9618dee,274,1,1036.83,2,3,5,235,Need Attention
af3b1412013a9f8a5dd51d610427f847,92,1,1036.74,5,4,5,545,Champions
fb827db7d93060684875e22f58033041,76,1,1035.79,5,5,5,555,Champions
be6d65c35659cadb437dbe7b85f45ec8,251,1,1035.55,3,4,5,345,Loyal
aa75863809ddc7b14204b1040b6f79e8,463,1,1035.03,1,4,5,145,Loyal
ab203421bf2878cd5d1361864472bd40,333,1,1034.72,2,4,5,245,Loyal
d1c029acee3fa9a337e01a3f8e720c84,107,1,1034.6,4,5,5,455,Champions
54dec9fabb23500ae9c39aa042629cad,204,1,1034.37,3,2,5,325,Promising
1199615452acb7d59d0155b46a60a190,336,1,1034.34,2,1,5,215,Can't Lose
0334f4a8d10b77fa20ecb172b9f3a50d,301,1,1034.34,2,1,5,215,Can't Lose
4d719448b1cc626699bc3bbbdbbc0bb7,317,1,1034.34,2,2,5,225,Need Attention
9fb3be93481a3c4b105ad2a02ace1a45,481,1,1033.12,1,4,5,145,Loyal
3c0c28d9a92d94fbbb14beab19df2b40,379,1,1032.44,2,2,5,225,Need Attention
bcea0e501f387ea1941aff7b357c316d,363,1,1032.36,2,4,5,245,Loyal
aa84f57b9e3aa99a1a4be15f47504bda,238,1,1031.69,3,4,5,345,Loyal
915e5fac40ec41440f8709a2a62944f4,260,1,1031.69,3,3,5,335,Potential Loyalist
d023c6e72db6feaa3fe07734d7fdd17d,388,1,1031.15,1,5,5,155,Loyal
213949158139ccc95073842f0ff7c2a3,225,1,1030.83,3,1,5,315,Promising
cee6c6b0f6ac0f9f8c0830152453c3e2,180,1,1030.44,3,5,5,355,Loyal
a566b9ac72621f15bf0438dc1bdd95a3,183,1,1029.84,3,4,5,345,Loyal
c5b419242f62a7d1197531f4e4537154,253,1,1028.62,3,4,5,345,Loyal
404e9aa29dd2f4f68be287245f0e1e50,112,1,1028.3,4,2,5,425,New Customers
fad4a49dfa0544a0b77c6e95431950b5,39,1,1027.51,5,5,5,555,Champions
578b6038884e899b536adcf02180f083,319,1,1026.78,2,2,5,225,Need Attention
74f0cc1d27884a102efa142ba1f540b3,126,1,1026.48,4,3,5,435,Potential Loyalist
322576b292677639114c4420ba8f30b1,265,1,1025.76,3,1,5,315,Promising
3118aefef04e5e97d0e339cd75d6d775,155,1,1025.71,4,1,5,415,New Customers
576d71ddb21b21763cfedce73b902180,213,1,1025.52,3,2,5,325,Promising
13e0a2bb02a7e89185cb36c53db4473a,180,1,1025.48,3,1,5,315,Promising
0b6c7af97ae369ddab1fec6d5d29afc3,319,1,1025.24,2,1,5,215,Can't Lose
845a16cb8ee112013cd21ff53c8cad34,29,1,1025.05,5,3,5,535,Potential Loyalist
8e29c6e9c795eda30cf7f47244720132,3,1,1024.76,5,3,5,535,Potential Loyalist
6c0a32063bce9f24338b38d689988b98,136,1,1024.4,4,3,5,435,Potential Loyalist
a302033b7db39c0d3521b729a3a64522,106,1,1024.2,4,4,5,445,Champions
9764b79755f07ae9677fc4e7a6e89507,488,1,1023.95,1,3,5,135,At Risk
e165d4c6a0d945a813e8a3bf42faa500,336,1,1023.9,2,5,5,255,Loyal
6f2327b7feb466dcf1657ffa5e376ed0,95,1,1023.87,4,3,5,435,Potential Loyalist
0d554604c3b40dee69eca5c62176f905,111,1,1023.72,4,1,5,415,New Customers
7eab8473e5d7b37dbd609773b0cca38c,470,1,1023.44,1,3,5,135,At Risk
4d13db4c9b64c9a153c4cf554ae146f5,291,1,1023.37,2,2,5,225,Need Attention
0fc1d6c8001a162c73ba027f79373b1c,266,1,1022.82,3,1,5,315,Promising
018d3918d60c2e821b654b8eb4cfde55,103,1,1022.65,4,1,5,415,New Customers
d3470f77b269e104971e5838d57261bf,509,1,1022.6,1,5,5,155,Loyal
be3b6d48ba2efdd20e81ccdf12e2e59e,399,1,1021.48,1,4,5,145,Loyal
614f4db4fc76b38bf6691690a5c87dcf,421,1,1021.24,1,2,5,125,Can't Lose
5bae4968446165fdd4dd2d6889769ce6,517,1,1021.0699999999999,1,2,5,125,Can't Lose
02385ca219b24812b4c7c65818e3b06a,384,1,1020.84,2,1,5,215,Can't Lose
82500d3c1556dca1dec4cd8ff1650285,443,1,1020.78,1,3,5,135,At Risk
ee5e86adac545e66e1e4e3e2616d1600,155,1,1020.35,4,5,5,455,Champions
11370ea4b3f9179755b40b090ff69cc2,166,1,1020.1899999999999,4,1,5,415,New Customers
c6f8c11c9f6efe1a3d4f9e5e65d1e01a,149,1,1019.99,4,4,5,445,Champions
60e9587295a33c24d123983494bc8718,156,1,1019.99,4,2,5,425,New Customers
d70f1b062700147c365624d85570779f,263,1,1019.97,3,5,5,355,Loyal
1febac15f771b57bdc7420f8b19176a6,130,1,1019.34,4,1,5,415,New Customers
866aaa9d6c61762ad4240425b10fc25f,178,1,1019.11,4,3,5,435,Potential Loyalist
c0cc59cb5d494116de580acf7e6c46ac,112,1,1018.11,4,4,5,445,Champions
4b2ef9e978a3fb2cf7ea6ca5f7792dd9,160,1,1017.63,4,2,5,425,New Customers
201f130e96c1e81beaabb40ad0a62191,297,1,1017.52,2,1,5,215,Can't Lose
067f4b11580519064d68007ffc9e080a,149,1,1016.06,4,1,5,415,New Customers
94a76fda52e426706a1cb197d6db0d2e,54,1,1015.92,5,3,5,535,Potential Loyalist
169ae88b021c724b621d240fcbd251b1,454,1,1015.8,1,1,5,115,Can't Lose
9b4efdeeaf152f77d42e2fa8f23309bc,325,1,1015.1800000000001,2,4,5,245,Loyal
3d8d9151bf2d88584bbcef2e37bac787,156,1,1014.99,4,2,5,425,New Customers
87084f6cae9abc94b7fe9ada355137af,157,1,1014.99,4,3,5,435,Potential Loyalist
d7f4f0aedcd8d6c306d8b54253e63259,108,1,1014.75,4,5,5,455,Champions
6967af003c642a30a79242f2756a73d5,163,1,1014.61,4,3,5,435,Potential Loyalist
88b39890f0163934fb46680f5c6073ec,163,1,1014.61,4,3,5,435,Potential Loyalist
aece34f7c1fd0c6130f0d8298c1b93bf,30,1,1014.48,5,4,5,545,Champions
d5f2b3f597c7ccafbb5cac0bcc3d6024,259,1,1014.0200000000001,3,5,5,355,Loyal
30a950c5bfeb5af9fa8ecb7bbb0f38f6,470,1,1013.85,1,1,5,115,Can't Lose
7c17b9b121e044da69d1d40e004c3d23,39,1,1013.81,5,3,5,535,Potential Loyalist
ad12353ac8bc97c62829dbd1a0baa24e,163,1,1013.8,4,4,5,445,Champions
f3721694bcec86501e4a19cf459d3b28,97,1,1013.59,4,5,5,455,Champions
13b24d45013751e69cb8764ac554a4d6,27,1,1013.25,5,1,5,515,New Customers
792176f239bc0c4e2f26a7703fcd27ed,172,1,1012.91,4,3,5,435,Potential Loyalist
b941917841af028a5d97758e40ac21ac,56,1,1012.9000000000001,5,4,5,545,Champions
30f840412466fa26e5c035e1ad1fdec3,267,1,1012.3,3,1,5,315,Promising
fe16ef90ab6e14515a95ba2255d7e918,501,1,1011.3100000000001,1,5,5,155,Loyal
